SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
60,15,55,7,257.5819219941001,-55.1359445882987,61.974557522123895,3616
30,25,60,5,257.4843976773003,-57.63351543637947,59.39556422130149,4103
120,10,60,30,256.82100520629996,-47.69525870258157,63.132193930938264,2867
60,30,70,7,256.08850193179984,-56.781447119506836,59.27672955974843,3180
60,5,75,7,255.87198973034972,-56.68367387015484,57.578984735534256,2817
30,5,50,20,255.83273167514972,-53.305287915345936,63.39787632729544,3202
30,35,55,7,255.76519001074982,-53.075101194181244,62.2107969151671,3890
100,5,60,10,255.71789732914985,-58.406999548112196,62.14670255720054,2972
60,35,55,7,255.5988189389492,-68.62381242210475,62.23321186881833,3842
30,35,55,40,255.58014096904995,-52.70244480515595,62.807017543859644,3420
100,15,80,5,255.39567731025005,-61.19972401929557,52.76381909547738,3383
60,30,60,30,255.09478948955015,-49.727749940429014,62.00197563384919,3037
120,20,70,7,254.89446601169982,-54.55142663611648,59.46208684381076,3086
50,30,75,50,254.66302053305006,-58.15020644161405,63.072651550208235,2161
120,20,50,15,254.53497969280048,-48.691995113689956,63.288223437949895,3473
120,35,50,40,254.37411488359976,-49.080411499859736,62.8868880135059,3554
60,20,60,30,254.3388194388004,-55.203441394518116,62.070128118678355,2966
60,15,75,7,253.9720991044003,-54.58529892284629,57.07367692839848,2891
100,30,60,5,253.9633457777004,-59.42095683055787,59.75429975429976,4070
120,35,75,40,253.88644197170035,-64.30823734001704,62.17738151102768,2131
100,15,50,5,253.61820038025022,-57.46613389261576,61.664295874822194,4218
200,35,70,7,252.75324716884975,-52.50987386415136,59.343516412089706,3077
30,5,65,50,252.66529074430005,-51.06445273194101,62.51980982567353,2524
150,5,70,5,252.64416351479983,-56.98429861346774,56.044600938967136,3408
120,15,50,15,252.38402431665028,-51.53625431616007,63.27667057444314,3412
150,10,70,10,252.3724139694004,-55.67799262816694,61.69724770642202,2616
30,25,55,5,252.26450316210008,-51.52113719770527,60.96706377014717,4281
50,25,70,5,252.03550038674956,-61.690933610570134,55.665419561731696,3742
30,5,50,40,251.81919377740064,-53.40053984179565,63.465160075329564,3186
60,5,50,10,251.68853667364908,-53.04515927628587,62.771335117454655,3363
20,15,60,7,251.67425188044965,-60.967882846787994,61.35294117647059,3400
20,20,60,10,250.8733699551994,-58.76780015796991,62.81690140845071,3195
20,15,75,10,250.7559777435504,-56.97557588914215,60.14263074484945,2524
120,10,50,10,250.4218499246503,-51.27455977709688,63.441483198145995,3452
200,10,60,7,250.33277949329994,-51.8227985122672,61.273291925465834,3220
200,5,55,30,250.2372535560001,-48.489692439425006,62.44051665533651,2942
50,15,65,7,250.12243148809955,-58.79266621710896,59.789669038045155,3233
150,10,80,5,249.76752963505015,-55.365403412333734,52.86721864458755,3261
120,25,50,15,249.74460509754962,-49.69224230532327,63.41948310139165,3521
20,10,60,7,249.7426696395498,-62.074247355362324,61.585180686304284,3293
30,30,65,40,249.62160947209958,-59.93934141334144,62.18181818181818,2750
50,15,70,3,249.5843954079998,-65.10002211054349,50.32796660703638,5031
60,25,65,5,249.5552598780502,-59.34551956175411,57.935088167646306,3913
20,25,75,20,249.03269583144984,-63.233615461670624,61.583184257602866,2236
60,10,60,15,248.9265517282498,-57.87035107787316,62.33321929524461,2923
50,35,60,10,248.75293250074947,-60.05947151366995,62.347931873479325,3288
150,30,60,7,247.98043325095023,-59.00173231524776,62.029318769761424,3479
30,25,75,40,247.91793133055018,-54.23922099181914,62.272089761570825,2139
60,5,50,7,247.88761986254943,-48.63944779204334,62.26942425936277,3578
100,30,75,15,247.72971634919992,-61.85214746424029,61.9550858652576,2271
30,10,80,7,247.0594443773002,-55.99828902568925,56.231671554252195,2728
30,5,50,30,247.00395722645055,-53.31250320481443,63.43984962406015,3192
100,30,50,5,246.9734384898498,-65.1548985994898,61.583843884728836,4407
20,25,60,5,246.92302003445027,-58.459608755740554,59.73203410475031,4105
120,25,80,5,246.85815808885002,-57.895762992423414,53.12954876273653,3435
150,20,65,5,246.7276424699498,-53.03476557258291,58.086863842259525,3753
100,15,60,5,246.69729315540008,-62.09890033309079,59.48849104859335,3910
30,5,65,40,246.51734536130004,-53.76828422451687,62.46531906460563,2523
30,20,65,15,246.38303617744975,-51.63304422971824,62.116287468400145,2769
20,10,80,50,246.17157178344974,-60.1373846435178,61.16241173275394,1841
120,25,70,10,246.11699650965,-58.97849121521968,61.605839416058394,2740
30,20,75,10,246.02152569780026,-60.22616894179457,60.327357755261104,2566
30,5,65,30,245.87261671365016,-51.540367975954716,62.42591860924536,2531
50,30,75,7,245.67955294835028,-60.38005946919392,57.85453337761541,3011
30,15,65,50,245.3900348527494,-56.36434095361914,62.02821197102555,2623
50,10,75,7,245.38188507289922,-52.38070459765123,57.30728985001744,2867
100,20,75,10,245.07626729764985,-49.61206833299534,60.9697933227345,2516
120,35,50,50,245.07223859539974,-48.54599375637434,62.87323943661972,3550
30,5,75,50,244.9782492917996,-57.36757422038734,61.848574237954764,2034
120,10,75,40,244.16285691844953,-60.855792071540534,61.8838457784285,2049
120,35,70,7,243.95045803750062,-53.25630413136646,59.517766497461935,3152
60,35,50,5,243.92770962224915,-63.11393301064317,61.092824226464785,4557
150,10,75,5,243.80276393605018,-55.768942488231865,54.278074866310156,3366
100,20,70,7,243.07305109505052,-56.73089934910512,59.40019348597227,3101
200,25,55,7,242.91341786815025,-52.05014950622684,62.5,3592
150,15,60,7,242.80599190210012,-50.92926057467418,61.90191387559809,3344
200,25,65,7,242.69697726509975,-59.84753135434371,60.36204744069913,3204
30,15,70,3,242.48834290019988,-59.164903049626815,50.07043670758704,4969
60,20,80,5,242.30014162029954,-60.679681300191135,53.08964316797214,3447
150,20,75,5,242.2763288561502,-54.89345720323017,54.50606585788561,3462
100,5,55,15,242.00348356934964,-51.77908797768011,62.63414634146341,3075
60,35,70,7,241.66768970575058,-54.881229282878216,59.08949173682569,3207
60,15,65,40,241.44214110550007,-56.871550290668516,61.08355589469669,2621
120,30,75,15,241.38876938955022,-61.88272960680957,61.7634027470093,2257
150,35,65,10,241.1316088104001,-59.529850934924056,62.5,2968
200,25,55,10,240.76032234809972,-58.540688178992994,62.747450509898016,3334
30,5,50,10,240.53301855369983,-58.759895181226874,63.315217391304344,3312
30,15,60,3,240.19915753315018,-59.003646496400044,51.83602098309695,5147
60,20,65,15,239.9940358277,-58.77966956717058,61.6304347826087,2760
150,25,70,10,239.92433277619978,-61.25652924129178,61.75710594315246,2709
30,15,70,5,239.84441864734958,-59.322277744050524,55.824841641421095,3631
120,20,60,20,239.63264436094994,-50.0490474283094,62.597226919174844,2957
20,20,80,40,239.39772628269952,-56.80769642992114,61.74603174603175,1890
100,30,70,10,239.14377578460062,-65.09195867987961,61.84637576631806,2773
60,25,60,50,239.00791906040024,-53.218017865419796,61.9079386257505,2998
30,30,65,20,238.6554530054502,-60.24730689344454,62.00716845878136,2790
150,35,50,7,238.47643639604962,-51.74370959664346,63.02735873178216,3911
30,35,65,40,238.43190017875,-63.947951137174066,62.279120086548865,2773
20,20,75,30,238.26827843425016,-60.78500349128196,61.745589600742804,2154
150,25,60,7,238.25048116900027,-56.96291106757072,61.85206755969715,3434
30,10,55,5,238.2503004695001,-53.91346866812693,60.83312166624333,3937
120,10,70,15,238.2155118661497,-56.27242281133278,62.18211648892535,2438
30,15,75,15,238.17123605514988,-54.46258742882015,61.35957066189624,2236
200,15,75,7,237.88277193295025,-54.47394171661514,57.48031496062992,2794
30,30,75,30,237.8193212048501,-56.234665075476855,62.1996303142329,2164
200,30,55,7,237.39205647225035,-54.947849967594806,62.64099037138927,3635
30,15,80,7,237.36515680610006,-60.9080554449093,55.98413842826244,2774
100,20,50,5,237.3094121300005,-59.58525922417239,61.64733178654293,4310
60,5,65,30,237.28336520075004,-55.806759470041136,61.487279843444234,2555
30,35,65,20,237.14867166715038,-59.74528877059081,62.14006398862425,2813
120,25,75,10,237.12963073945045,-60.61328347776481,61.25446605795951,2519
50,10,60,7,236.7309745692001,-57.06281926254281,60.690690690690694,3330
60,15,60,15,236.29589138004997,-58.137882709318475,61.91280838120987,2959
200,10,55,15,236.11714321779948,-51.79646509139621,62.540929927963326,3054
200,20,60,5,235.64931132229992,-61.007245996751635,59.15822291504287,3849
100,25,80,7,235.5481798513503,-58.436885773428095,56.09843081312411,2804
30,5,50,7,235.37075391740007,-57.584710776829006,62.274419936980806,3491
20,30,60,10,235.30516476545037,-60.10570058514567,62.605294825511436,3324
30,30,65,7,234.52015574574966,-53.42400348850324,59.56881275841701,3386
200,5,75,10,234.3576418181498,-56.52920174197581,60.56997022543599,2351
150,10,60,7,233.8231469781504,-54.29434524653052,61.7943240768996,3277
20,5,80,15,233.56466227464963,-62.63141837080523,60.526315789473685,1976
120,30,60,20,233.49477737315,-50.85417588390697,62.570762570762575,3003
30,5,70,40,233.36533449319998,-53.070480005549214,62.168045276447536,2297
20,20,80,7,233.3618006651504,-64.06896875471463,56.01703940362087,2817
200,35,60,5,233.31486787569952,-61.28954311399427,59.55027791814047,3958
60,5,65,50,233.27763695924978,-55.806759470041136,61.468970934799685,2546
60,15,70,7,233.12377996040024,-58.94785950301067,58.58915741345526,3062
200,20,65,10,232.9804054826504,-57.00876612660346,61.6140350877193,2850
100,35,70,10,232.75922902620007,-64.41418476749197,61.53846153846154,2795
200,15,50,7,232.75063878624997,-50.48481724131998,62.50687190764156,3638
20,25,80,30,232.6953847374499,-56.59044963473323,61.33195663397005,1937
20,25,50,5,232.45628388529985,-53.12580289625194,61.448229190164675,4433
100,5,60,7,232.3570432573505,-59.72500407377187,61.2037037037037,3240
150,20,60,5,232.29632787285027,-52.242306883805014,60.0716662400819,3907
20,10,55,10,231.81381002019972,-60.15416391030093,63.40782122905028,3222
120,25,70,7,231.56025999274982,-51.43329927531224,59.23423423423423,3108
50,25,70,3,231.40044945129983,-68.1565822613198,50.32629558541267,5210
200,35,70,5,231.37138429235017,-61.65511534561398,55.68746548868029,3622
100,15,65,10,231.1941511431,-59.482646124785546,61.29032258064516,2883
20,20,80,50,230.6724518750501,-56.63197831788905,61.66932482721956,1881
60,20,65,30,230.6046228058499,-55.73116227631066,61.71641791044776,2680
30,5,50,50,230.5594337816002,-53.92674130704342,63.53348003772399,3181
50,25,50,5,230.55933513749994,-62.57882231757455,60.8528880866426,4432
120,35,75,5,230.5282341007001,-60.59595206606306,54.55053042992741,3582
30,5,80,15,230.15618905394996,-56.12706386850057,60.55555555555555,1980
60,10,65,15,230.13343306275,-54.22120755505529,61.19011976047904,2672
60,20,60,50,229.73272113424974,-55.203441394518116,62.191410213053764,2957
30,10,60,5,229.35334035284995,-56.51379815198535,59.1005291005291,3780
200,35,55,7,228.46103262924981,-50.575342650633715,62.37704918032787,3660
100,35,50,5,228.31043511190035,-63.5276194156303,61.60071942446043,4448
100,30,55,7,227.63641906185072,-67.70889391643166,62.79627163781625,3755
20,25,50,7,227.5780432623502,-55.750868468364445,62.233502538071065,3940
30,15,65,20,227.54162969115015,-55.10116280086053,61.84359652436721,2647
60,35,60,7,227.36762584250022,-58.86213251705822,61.101836393989984,3594
150,5,55,10,226.9930400180502,-51.22743160568655,63.0650849631292,3119
120,5,80,7,226.65685637224965,-53.658091968469115,56.59031167855802,2663
30,5,80,40,226.47260339094996,-55.1938142077576,62.41017136539525,1809
100,15,70,10,226.1821454012498,-63.509166141466764,61.35517498138496,2686
20,15,80,20,226.05126103114998,-64.27223091275597,60.46511627906976,1935
120,30,50,15,225.94029419149945,-49.1335939729041,63.16826111423748,3554
20,5,60,15,225.9114437999504,-60.23422471192409,63.084112149532714,2782
200,10,55,20,225.6846523975005,-52.584570384850814,62.409240924092416,3030
60,5,65,15,225.49431867379982,-57.59211468601154,61.356707317073166,2624
20,5,60,30,225.39243435655004,-61.65727003517772,62.94937637564196,2726
60,35,60,20,225.32672836440005,-51.175922611808986,61.934223380006515,3071
100,25,55,7,225.03216173679985,-66.27454203062659,62.85021551724138,3712
60,30,60,50,224.74298668180035,-51.11338661258009,62.07809397749835,3022
20,10,65,15,224.5537777651998,-55.490781748899444,62.3639774859287,2665
60,25,75,5,224.4424109329499,-60.83923994527103,54.68185607113087,3599
60,10,55,7,224.35611191264985,-54.13936942888681,62.03389830508475,3540
120,10,75,15,224.3353212457508,-56.90707888822051,61.55251141552511,2190
120,30,60,10,224.26598724929977,-56.59095580749751,62.582677165354326,3175
60,10,55,10,224.21795456710055,-62.83926335900397,62.971985383678444,3284
30,15,75,50,223.4714896205,-58.833930677623556,61.53846153846154,2080
20,5,60,20,223.4396840697999,-62.23963744638181,62.87381473377097,2742
200,15,55,15,223.43636819764976,-45.01308002376356,62.34309623430963,3107
60,30,75,7,223.28043040825017,-53.78555296544943,57.47820254862508,2982
20,5,55,30,223.17839869654946,-57.34538679303031,63.18458417849898,2958
60,35,75,7,223.1043615908499,-56.48139472700292,57.3191063687896,2999
20,5,55,15,223.0468211233994,-56.323231754445025,63.37792642140469,2990
100,20,70,10,222.89434023850023,-60.667920954414036,61.61727039882913,2733
60,15,60,10,222.47871418779988,-60.001446746256924,61.94149791063966,3111
120,15,75,10,222.31252436095002,-50.32527737628912,61.03476151980598,2474
20,35,75,20,222.28972371460057,-64.30420996087362,61.7595818815331,2296
50,5,60,20,222.22944664935008,-58.94934805800133,61.86742694226657,2806
30,25,65,10,222.20685164029987,-56.564894329151926,62.00597808037197,3011
120,25,60,10,221.8939483773502,-56.36419943931167,62.698412698412696,3150
30,35,75,15,221.63649491150034,-60.92291911847937,62.18306832831972,2327
120,35,50,15,221.53305879489977,-49.806483762165584,63.019815796818314,3583
20,25,75,30,221.24747888514963,-60.12878721309567,61.5948670944088,2182
60,20,65,5,220.95459363579994,-58.489094367253315,57.71725032425421,3855
120,30,60,40,220.93930334329977,-50.47313089871825,62.58366800535475,2988
20,15,75,15,220.50496608214974,-63.299353144049476,61.30030959752322,2261
60,10,70,7,220.18959531939979,-59.116714501462994,58.69276708692767,3014
200,15,80,5,220.11640513084973,-62.385306510713455,53.09436274509803,3264
120,10,65,10,219.69035385464983,-50.06945301979807,62.25817798100598,2843
20,5,60,40,219.67595162175013,-61.86940652035396,62.89076866495035,2719
120,20,75,7,219.64143799970032,-56.454262523164246,58.262059527882315,2923
20,5,55,40,219.26322895970003,-57.34538679303031,63.186440677966104,2950
200,20,55,50,219.21646981205046,-49.933597321295096,62.4,3125
20,15,80,7,219.1228140539503,-64.95306824216708,55.861070911722145,2764
200,25,75,5,219.03992826070007,-65.79991195500092,54.402789886660855,3441
100,10,60,5,218.81999447160064,-63.01022138096434,59.37745226262098,3823
30,20,75,5,218.43649486050003,-59.405434832903126,54.60655278633436,3571
200,20,55,20,218.32835900709995,-49.7597036756681,62.3882503192848,3132
20,10,65,20,218.25502820935,-60.25532994539863,62.203519510328995,2614
30,5,70,50,218.06177186700012,-53.063939003750626,62.10801393728222,2296
200,5,65,7,217.88287853775023,-52.50296090156981,60.20715001670565,2993
120,20,60,40,217.8233567003503,-50.545495685761196,62.56375382522952,2941
200,20,55,40,217.7214138137004,-49.9524862364186,62.39206907579149,3127
50,5,60,30,217.63793359129977,-59.16565884000578,61.98140200286123,2796
60,30,65,10,216.42459900845043,-52.962795833195706,61.49253731343284,3015
120,35,70,5,215.81316649134962,-60.62500320220477,56.13422818791947,3725
20,10,65,50,215.76568260320005,-59.15644985970333,62.22910216718266,2584
200,30,75,7,215.59773105660014,-65.73306676455263,57.77623830966401,2887
30,20,65,30,215.38553503344957,-60.06446530621682,62.13700670141474,2686
150,20,50,7,215.06098284110027,-51.63169204498173,63.030785562632694,3768
60,5,60,15,215.03171404220015,-58.88578283689145,62.22067039106145,2864
200,5,50,7,214.81213108349942,-48.76168013882775,62.11901306240929,3445
20,10,65,30,214.73440927749996,-59.889393230621415,62.14340786430223,2594
60,10,60,7,214.63822361834985,-52.402612861378415,61.047904191616766,3340
60,30,60,15,214.63299805955077,-55.32530442657383,62.02654580770476,3089
50,5,75,7,214.5776463203501,-54.08875727207905,57.6541459957477,2822
30,30,65,50,214.03146026225,-59.93934141334144,62.11293260473588,2745
30,20,65,40,214.01280106314982,-60.06446530621682,62.126865671641795,2680
60,5,70,5,213.60930335600008,-59.32540573361717,56.221461187214615,3504
60,20,50,5,213.52647791329997,-54.32465215615983,61.35998162186998,4353
120,30,60,30,213.22795320235005,-50.482083220418104,62.51673360107095,2988
60,15,65,20,213.22587404135035,-56.91525201309968,60.848163574403635,2641
60,30,60,10,213.10658522054985,-56.395448961405656,61.88423645320197,3248
