SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
200,15,70,20,20,231.6686506941002,-47.03887483110796,61.59187347306159,7777
200,10,60,30,10,231.6526311066998,-46.355907141249894,62.517153499313864,5101
120,25,70,20,20,231.38624001619976,-42.94615224584942,61.37963397465979,8524
30,10,80,5,10,231.24478756649992,-42.78544031204646,52.520297699594046,5912
100,5,60,20,10,231.09623006909973,-51.37517302265175,62.17020432453878,5041
200,20,70,50,20,230.9869735094003,-43.75416877667294,61.64452243670093,7978
60,25,80,20,3,230.76273220059926,-68.45213104991986,61.70388751033913,1209
30,5,80,15,5,230.15618905394996,-56.12706386850057,60.55555555555555,1980
60,20,60,50,5,229.73272113424974,-55.203441394518116,62.191410213053764,2957
60,20,80,20,3,229.72433008929994,-67.5213252041081,61.44879267277269,1201
50,20,80,5,3,229.66102792309968,-62.22779139748334,53.38702036949313,2111
200,20,70,20,20,229.48400757400015,-46.37794050266613,61.64910105393676,8065
30,15,60,5,10,229.41160982079967,-47.490465385477535,58.84879725085911,6984
30,10,60,5,5,229.35334035284995,-56.51379815198535,59.1005291005291,3780
30,20,80,30,3,229.11056433420077,-59.88596915871235,61.412575366063734,1161
30,5,60,10,10,229.02708005539972,-52.701854868814166,62.13967885471078,5169
200,15,60,15,3,228.6723564127505,-72.42456285139649,62.78026905829597,1784
60,20,70,15,20,228.5614264139499,-34.818799286789684,61.1764705882353,8500
120,20,60,30,3,228.16663628764985,-65.26061548542445,62.93588301462317,1778
200,15,70,50,20,227.95230138485,-46.75167911501351,61.600415692387635,7698
200,15,60,20,3,227.91662676275016,-73.27978778779651,62.585421412300676,1756
50,15,60,20,20,227.87555439100024,-35.26322436531825,62.056892778993436,9140
50,15,60,30,20,227.77730079430012,-35.03189720694437,62.030033980050426,9123
60,25,60,10,10,227.6647300147499,-55.20371710324938,61.98333605619997,6121
100,30,70,5,3,227.32069767654997,-75.62900532148161,55.85903083700441,2270
200,15,70,30,20,227.28932951579986,-47.38502988384246,61.58140742664243,7702
200,20,80,20,20,227.24738768329988,-42.039251490773985,61.03160405485987,6708
30,10,60,15,3,227.0604363244499,-66.45708889753402,62.02672605790646,1796
100,5,60,50,10,226.42767580120062,-51.361693598178036,62.23595057791948,5018
100,10,80,30,20,226.3492070907001,-40.9602044621684,60.798722044728436,6260
100,15,70,10,5,226.1821454012498,-63.509166141466764,61.35517498138496,2686
200,25,70,5,10,226.16388018060002,-48.58678541313589,56.19449701557723,6869
60,30,80,30,20,226.15932861374986,-37.297799272119,60.85052274653857,7078
30,15,70,5,10,225.98508995794978,-43.37607877220649,55.51834373572843,6569
30,5,60,30,20,225.77579863585032,-31.247997654593075,62.181624216562206,7499
50,15,60,15,20,225.6379045588997,-35.23551528753408,62.07758339671846,9203
50,25,80,5,10,225.52751399770008,-46.03424596034378,52.68817204301075,6696
200,20,70,30,20,225.28410738239964,-44.15989954292386,61.58857429215735,7982
60,15,70,50,10,225.1642759300502,-51.049803653194026,61.67332445628051,4506
50,30,70,20,20,224.90921425859995,-39.8683511853226,60.93012806110987,8902
50,30,80,20,3,224.90502389765044,-66.9793247572923,61.38448707256047,1199
60,30,60,50,5,224.74298668180035,-51.11338661258009,62.07809397749835,3022
200,30,80,10,20,224.66743533974994,-44.584788528959265,58.934357374294976,8333
120,30,60,10,5,224.26598724929977,-56.59095580749751,62.582677165354326,3175
200,15,80,30,20,223.68732061550008,-39.69025290107322,61.13481902955588,6327
120,25,70,15,20,223.61578396634997,-41.18774891062723,61.388984707370355,8697
120,20,60,50,3,223.43350647880013,-65.2591795776201,62.915025323579066,1777
30,5,60,50,20,223.221367701,-31.190404935676042,62.19821261838069,7497
100,10,80,20,20,223.07294825139965,-43.23676999326694,60.7431592039801,6432
100,20,70,10,5,222.89434023850023,-60.667920954414036,61.61727039882913,2733
60,15,70,20,10,222.64874853505043,-50.64640582568516,61.7240622943628,4559
100,5,70,30,20,222.5015107361493,-43.33140283577464,61.3941018766756,7087
60,15,60,10,5,222.47871418779988,-60.001446746256924,61.94149791063966,3111
200,25,70,15,20,222.44342603610016,-42.95948721452043,61.37057028866463,8522
100,5,60,30,10,222.38458814104968,-51.35347394474405,62.201433121019114,5024
50,5,60,20,5,222.22944664935008,-58.94934805800133,61.86742694226657,2806
120,25,60,10,5,221.8939483773502,-56.36419943931167,62.698412698412696,3150
200,15,80,15,20,221.8252107093502,-42.797943041937195,60.4981684981685,6825
50,15,60,50,20,221.2782798416994,-35.015175797324545,62.03642747421549,9114
100,5,70,50,20,221.03070372100007,-42.65088079305393,61.392852097753924,7079
60,20,80,5,3,220.90359378939985,-61.957820310361264,53.6527514231499,2108
100,10,60,15,3,220.88037897159973,-64.84273968598093,62.128851540616246,1785
60,30,80,50,20,220.7486508050005,-37.37974728610188,60.94194649971543,7028
200,10,70,20,20,220.53911002069927,-46.546849427161305,61.94130317716747,7428
120,10,70,15,10,220.37208284855043,-49.28282327995416,61.86272346060472,4531
100,5,80,5,3,220.1458160468005,-66.6187557224466,53.3961328705999,2017
200,15,80,5,5,220.11640513084973,-62.385306510713455,53.09436274509803,3264
200,25,80,5,10,219.6920353742502,-44.043323105762816,53.246146660439045,6423
200,10,70,50,20,218.95929470704996,-45.81292360301592,62.04131557488448,7358
60,10,60,50,3,218.92708518460017,-53.82259764913929,62.07093821510298,1748
100,10,60,5,5,218.81999447160064,-63.01022138096434,59.37745226262098,3823
60,30,80,30,3,218.70552926285018,-59.08385799910819,61.55866900175131,1142
30,30,60,50,3,218.6582935849,-61.29793075652571,62.039045553145336,1844
50,10,80,5,3,218.58776493310012,-65.26231539972007,53.533397870280744,2066
200,30,70,15,20,218.36744850034998,-42.74490758015902,61.14233283633445,8719
120,5,60,50,3,218.3395064170003,-61.00357356716813,62.97156123041208,1723
30,25,80,5,10,218.18059305685037,-41.54333271310447,52.51017639077341,6633
30,5,70,50,5,218.06177186700012,-53.063939003750626,62.10801393728222,2296
200,15,80,5,10,217.93729438109995,-46.14507554967707,53.28254174096288,6169
50,5,60,30,5,217.63793359129977,-59.16565884000578,61.98140200286123,2796
30,30,80,30,3,217.63591743855014,-61.27220149133162,61.51877133105802,1172
120,5,60,30,3,217.51135144555084,-61.00369929608552,62.97156123041208,1723
30,25,60,15,20,217.0704772299497,-31.903248210161983,61.06671993607671,10012
200,30,80,5,10,216.94480474764984,-45.8426166854003,53.05495855081364,6514
200,30,60,10,3,216.5116696324496,-75.21259793628656,62.526427061310784,1892
200,15,80,50,20,216.50136585030015,-40.32186459016308,61.18619812370806,6289
30,5,70,50,10,216.4833873160001,-50.82253694885288,61.71428571428571,4200
30,5,60,15,20,215.47292777754961,-31.68616531944008,62.148167817312796,7532
30,15,60,10,3,215.26438379815005,-70.64232380977353,61.80773249738767,1914
60,10,60,30,3,215.17791244214953,-52.261958572533516,62.013729977116704,1748
60,5,60,15,5,215.03171404220015,-58.88578283689145,62.22067039106145,2864
50,30,80,30,3,214.88781133294975,-64.59296121929724,62.03301476976543,1151
60,30,60,15,5,214.63299805955077,-55.32530442657383,62.02654580770476,3089
100,20,80,5,10,213.70335870785016,-47.247139704117615,53.16202492691183,6499
60,5,70,5,5,213.60930335600008,-59.32540573361717,56.221461187214615,3504
200,5,60,30,3,213.57954523104965,-65.675680402348,62.544169611307424,1698
200,10,70,30,20,213.2513549738499,-46.44728288476877,61.985603694146405,7363
120,30,60,30,5,213.22795320235005,-50.482083220418104,62.51673360107095,2988
60,30,60,10,5,213.10658522054985,-56.395448961405656,61.88423645320197,3248
200,10,80,30,20,212.87470850525057,-39.457493211842234,61.21847363249263,6106
60,25,70,15,20,212.85990620299975,-35.54674919513852,60.92670216381556,8827
50,25,70,20,20,212.6564610646494,-39.884783612135614,60.9148812970469,8635
200,10,80,15,20,212.42750250735008,-42.98888020042344,60.572821450335155,6564
50,10,60,10,5,212.10028391214973,-62.063297943996396,61.65734955606709,3041
120,20,60,30,5,211.70272458985016,-51.10486984164787,62.54248810333106,2942
60,10,80,5,5,211.59688246009978,-57.923743764350036,52.52464893934867,3347
60,25,80,5,3,211.17815339330005,-60.86941098268201,54.027319830428645,2123
120,20,60,50,5,211.17698155960042,-50.535821540095874,62.538278325961215,2939
60,5,80,5,5,211.06771043425007,-63.36483975679781,53.06060606060606,3300
200,20,60,30,3,211.0171732327996,-69.71652722561898,63.029960429621255,1769
200,15,70,10,10,210.9697272597503,-48.858499899363814,61.15819209039548,4956
60,10,70,50,3,210.95282187339998,-60.50270533888541,62.700069589422405,1437
60,30,70,15,3,210.82706689614986,-68.72337084878698,63.01813471502591,1544
200,20,60,10,10,210.07022529365017,-53.80699172406648,62.40236070126714,5761
50,30,80,50,3,209.7725252642503,-66.07541862262345,62.10526315789474,1140
60,20,60,15,5,209.71214677644977,-55.504823610921974,62.00597808037197,3011
200,5,70,5,3,209.52079941675,-69.98560597256028,55.24038461538462,2080
50,20,60,5,10,208.7696103491997,-48.207116503467105,58.76094276094276,7425
200,15,80,10,10,208.22949500104983,-47.607030183058185,58.94932589493259,4302
30,25,70,10,20,208.1805035846496,-32.71332765226102,60.34446098235169,9406
100,5,70,15,20,208.00706630399995,-42.6103166170195,61.325434003857815,7258
50,30,60,10,10,207.96117340640038,-50.8735104415811,61.38629784496623,6218
30,25,60,10,20,207.66341372685005,-34.673216022389994,60.94308628853029,10349
120,10,80,20,20,207.65458197495005,-39.6624872162379,60.89341692789969,6380
60,10,80,30,20,207.64604020840073,-40.61816537354564,60.723350253807105,6304
200,10,70,5,5,207.53956653709994,-62.755630239613055,55.122950819672134,3416
60,10,60,20,3,207.28167599809964,-52.027512746704964,61.88850967007964,1758
120,15,80,5,10,206.79188408124983,-47.42822727908945,53.34604991257352,6291
120,10,80,5,5,206.36762084755046,-58.26112496145981,52.88606829857964,3309
120,30,60,50,5,206.2725387344002,-50.468874928894024,62.54606365159129,2985
200,10,80,50,20,205.78322900510045,-39.00452465968372,61.240310077519375,6063
100,10,70,10,5,204.9544196536997,-65.44066950732743,61.35849056603774,2650
60,25,60,10,5,204.7372826462505,-60.077162606207764,61.80230745244777,3207
30,5,70,10,20,204.67307547785006,-31.458354246524483,61.0904071773637,7245
60,20,70,5,5,204.3919778241504,-57.70957810521213,56.08965703483661,3703
120,30,70,5,5,204.26196577420015,-62.48062887377779,56.16734143049933,3705
200,25,60,10,10,204.1190683471505,-56.68761278177434,62.11992525904535,5887
100,25,70,10,5,204.00206049905032,-66.2555765549397,61.468556888404215,2751
100,20,60,5,5,203.94688710370013,-61.06801045021144,59.38206480783723,3981
200,15,60,50,3,203.32057193980032,-71.28671725316903,62.79336004579279,1747
30,5,70,15,10,203.0359454216499,-50.58520242807888,61.45546372819099,4356
60,30,70,50,3,203.00506932435013,-64.73556913009408,63.09041835357625,1482
120,10,80,15,20,202.68560940070043,-40.75166361373126,60.41884816753927,6685
60,30,70,15,20,202.36580560235024,-36.91168407640736,60.88967187844088,9082
30,5,70,30,10,202.3110239359998,-51.03692371230605,61.57319391634981,4208
50,5,60,15,10,201.87162009204997,-48.51315110476229,62.022825659189294,5082
200,15,70,15,20,201.79716547885022,-47.37456585376508,61.4851235501765,7932
200,15,60,10,3,201.70322727975,-74.35029977674317,62.547425474254744,1845
50,25,60,5,10,201.57043870744937,-50.21273204517909,58.70672762900065,7655
100,20,80,10,20,201.37916838410015,-40.12393828823409,58.98917855386129,8132
120,15,70,15,5,201.36622094510042,-57.734991010977865,62.12611156022635,2474
100,10,70,5,5,201.35349644435024,-61.76935262901727,55.67155756207674,3544
120,25,60,15,5,201.19069676395029,-57.30829816840449,62.68260292164675,3012
50,15,80,5,3,201.03293304655008,-66.49882264727403,52.99760191846523,2085
200,5,60,5,5,200.6837772119996,-63.001312344170515,59.172911462669994,3603
30,20,80,50,3,200.54662940244975,-60.235872148723146,61.63905841325196,1147
60,10,80,50,20,200.41119427530046,-40.680560811948446,60.89037817137386,6267
200,5,80,20,20,200.30117965715002,-45.936751608528716,61.14257161892071,6004
200,20,80,15,20,199.6325618030002,-39.684869480481396,60.53492673210983,7029
100,20,80,5,5,199.32443059990024,-62.020311235907045,52.734717753729164,3419
120,20,80,5,5,199.26526055234984,-58.055924238519786,52.86680388121141,3401
30,15,70,10,20,199.09245156325,-31.457231279594566,60.69096521429419,8423
100,15,80,5,10,198.99331160554988,-52.06968313252619,52.930952757149626,6329
200,5,60,20,10,198.8463667661497,-44.21837530717173,62.27605863192183,4912
120,20,70,15,20,198.76145156520008,-41.25940258981451,61.19509582192596,8401
200,5,80,10,5,198.62166168800002,-63.113221289738384,59.61626313385108,2189
120,5,60,15,3,198.61155051090026,-64.50692636768797,63.00283286118981,1765
200,5,60,30,10,198.3945669405501,-42.79017516499794,62.31114740710494,4898
60,30,80,50,3,198.01610810054996,-58.425114516763124,61.61347517730496,1128
60,5,80,10,20,197.81915240490068,-36.31505155498118,58.70995423340961,6992
50,10,60,20,20,197.74905157085067,-35.59249808538078,62.05598682662903,8502
100,25,80,10,20,197.6829718850503,-39.034373519381425,58.81719142822938,8353
200,30,60,10,10,197.63889885575043,-54.46668393044507,61.89442031406615,5986
30,5,80,30,5,197.53771076505032,-56.46140782895025,62.37677984665937,1826
120,10,80,50,20,197.25928964670052,-39.61093921358571,60.83711875405581,6164
60,10,70,30,3,197.20352005405,-60.2435161751523,62.76005547850209,1442
50,15,70,10,20,197.1308364135498,-35.89394930886586,60.687198345207996,8702
120,10,60,15,5,197.03235048090005,-54.27004509305541,63.21957945536022,2901
200,15,70,10,5,196.89815537340007,-59.412097797856,60.81492764661082,2626
200,5,80,15,20,196.7040218186003,-45.38367592054073,60.701195219123505,6275
200,5,60,50,10,196.49238480280022,-42.78591866793601,62.36207601144258,4894
50,30,70,30,20,196.41263529534965,-41.51528902913186,60.83153470407816,8803
120,15,60,10,10,195.61627479084973,-52.99772021790351,62.5805328225666,5743
50,30,70,10,10,195.39926140944988,-50.64813796065029,60.65543417885577,5401
120,10,80,30,20,195.00905113134954,-39.203395348872384,60.74193548387097,6200
60,5,80,30,20,194.88754203794974,-38.326070352447296,60.76897470039947,6008
60,5,80,50,20,194.07169127684952,-39.05850248059278,60.91030789825971,5976
60,5,60,20,10,193.97499664674993,-47.499057050662984,61.81962653953119,5034
200,10,80,20,5,193.8069902649001,-62.35622969993808,61.02425876010782,1855
50,20,80,5,20,193.72271308724964,-36.7597202428267,52.643012309920344,11048
60,15,80,5,5,193.34054956279982,-61.90780399328023,52.53090052972337,3398
120,15,70,15,20,193.25804024404988,-43.723658136110686,61.364479050797186,8091
60,15,60,15,3,193.0034169118499,-65.70561526931056,61.358574610244986,1796
200,30,70,5,5,192.96195994685044,-64.76815920606074,55.718637496538356,3611
60,25,60,15,5,192.55135620049998,-56.459339309884285,61.62676287307314,3049
200,10,70,10,5,192.34413938484977,-59.53797364888577,60.87801087801088,2574
60,20,60,15,3,191.94850266280034,-63.73048340463685,61.4418350628072,1831
50,10,60,30,20,191.7380745503503,-36.01886144755976,62.02143950995406,8489
50,25,60,20,20,191.62440581235032,-36.197556077461314,61.351458622742605,10078
30,10,70,10,20,191.52928667334956,-31.732515684117313,60.86790044671346,7835
30,30,60,5,10,191.5152502174498,-43.284288066592794,58.11713331620858,7786
50,30,70,15,20,191.45047011305002,-41.522515059596245,60.77870655521338,9092
30,5,60,10,20,191.3739382473001,-33.662817839369694,61.991127348643005,7664
30,10,60,10,20,191.34812944155075,-32.64241169275712,61.880423154641626,8413
50,5,60,50,5,191.27968333469988,-59.15824907863273,61.957690928648255,2789
50,30,70,50,20,191.20261917219966,-40.20493432734388,60.87897073892747,8783
200,20,80,10,20,190.7834059320998,-40.72035585945777,59.0438950554995,7928
200,10,80,5,10,190.68906496370016,-47.509224483075826,53.27087167475322,5977
60,5,70,20,3,190.68354044060015,-63.24632541890276,62.396694214876035,1452
200,5,60,15,10,189.62937865640015,-42.970267938352045,62.237903225806456,4960
50,10,60,50,20,189.4254884474997,-35.2072441623434,62.05514965826067,8486
50,25,70,30,20,189.3618626197501,-40.77882988543317,60.82631086142322,8544
100,5,80,15,20,189.17766193975018,-41.60304600385681,60.505381375760415,6411
50,5,80,30,20,189.15922678894995,-40.25583317600443,60.7537688442211,5970
50,25,60,5,5,189.1192716594001,-62.46512690923787,58.89705882352941,4080
100,15,60,5,3,189.09052502964926,-66.2162459185457,58.80149812734082,2403
30,20,70,5,20,187.7283275530509,-30.48783012928115,55.35305430900266,10919
60,5,80,20,3,187.70199101084972,-66.42721594289453,61.51877133105802,1172
50,25,60,30,20,186.71543760085024,-36.20968794329129,61.3416940380213,10047
30,25,60,5,10,186.40924402995006,-48.311270190833326,58.528207160787424,7569
120,5,60,20,5,186.36374776354992,-51.66562470424439,62.90610496251339,2801
50,30,60,5,10,186.00462285439966,-48.604979310366815,58.4963559647104,7821
120,20,70,10,5,185.4090104760001,-54.02684620161955,61.7820324005891,2716
200,10,60,10,10,185.26136365365016,-52.30131943761349,62.34247590808006,5396
50,25,70,15,20,185.01393953754967,-39.32042966474651,60.75317604355717,8816
50,5,60,20,20,184.9063493284993,-34.313441412317964,61.929712460063904,7825
100,25,80,5,10,184.87348850929956,-53.11893368138102,53.20532204414877,6614
